layer,type,comparison_group,index,score,mean_deviant,mean_factual,ent_deviant,ent_factual
7,neuron_activation,Hallucinations_vs_Factual,3549,0.5501707196235657,0.034493111073970795,0.007480124477297068,,
7,neuron_activation,Hallucinations_vs_Factual,3604,0.5334682464599609,0.006928363349288702,-0.017588304355740547,,
7,neuron_activation,Hallucinations_vs_Factual,4012,0.526414155960083,-0.08145603537559509,-0.10352978855371475,,
7,neuron_activation,Hallucinations_vs_Factual,5811,0.5253679156303406,0.010332837700843811,-0.006219892762601376,,
8,neuron_activation,Impossible_vs_Factual,308,0.652768611907959,-0.022578313946723938,-0.04821242392063141,,
8,neuron_activation,Impossible_vs_Factual,4515,0.6134170293807983,-0.010666338726878166,-0.04474138468503952,,
8,neuron_activation,Impossible_vs_Factual,8180,0.6026554703712463,-0.002203284064307809,-0.03162818029522896,,
8,neuron_activation,Impossible_vs_Factual,2267,0.5511173009872437,0.038069576025009155,0.021322691813111305,,
8,neuron_activation,Impossible_vs_Factual,3915,0.5485047101974487,0.02366216853260994,0.011540641076862812,,
8,neuron_activation,Impossible_vs_Factual,3519,0.5331335067749023,0.019207803532481194,0.006575642619282007,,
8,neuron_activation,Impossible_vs_Factual,1304,0.5249972939491272,0.022474238649010658,0.005764902103692293,,
8,neuron_activation,Impossible_vs_Factual,1684,0.512295663356781,-0.014430776238441467,-0.04280869662761688,,
8,neuron_activation,Impossible_vs_Factual,475,0.5100891590118408,-0.009761390276253223,-0.02559148333966732,,
8,neuron_activation,Impossible_vs_Factual,6303,0.5081300139427185,-0.010707383044064045,-0.031335148960351944,,
8,neuron_activation,Hallucinations_vs_Factual,1304,0.6453608274459839,0.024445276707410812,0.005764902103692293,,
8,neuron_activation,Hallucinations_vs_Factual,4813,0.5819012522697449,0.014238121919333935,-0.0023219941649585962,,
8,neuron_activation,Hallucinations_vs_Factual,475,0.5816949009895325,-0.007617666851729155,-0.02559148333966732,,
8,neuron_activation,Hallucinations_vs_Factual,7102,0.5692116022109985,-0.0022114678286015987,-0.017662256956100464,,
8,neuron_activation,Hallucinations_vs_Factual,5462,0.5665076971054077,-0.02961830422282219,-0.04541466757655144,,
8,neuron_activation,Hallucinations_vs_Factual,2521,0.5653045177459717,0.020243961364030838,0.005896258167922497,,
8,neuron_activation,Hallucinations_vs_Factual,4515,0.5583237409591675,-0.009445976465940475,-0.04474138468503952,,
8,neuron_activation,Hallucinations_vs_Factual,3519,0.556228756904602,0.022283893078565598,0.006575642619282007,,
8,neuron_activation,Hallucinations_vs_Factual,8173,0.5522955060005188,-0.0074170599691569805,-0.035991258919239044,,
8,neuron_activation,Hallucinations_vs_Factual,4338,0.5345924496650696,0.06546326726675034,0.03966706618666649,,
9,neuron_activation,Impossible_vs_Factual,3159,0.6302657127380371,0.017204074189066887,-0.0086330845952034,,
9,neuron_activation,Impossible_vs_Factual,3479,0.6177615523338318,0.053818751126527786,0.02679983340203762,,
9,neuron_activation,Impossible_vs_Factual,1807,0.5722588300704956,0.0036753849126398563,-0.017411332577466965,,
9,neuron_activation,Impossible_vs_Factual,884,0.5555444955825806,0.006443076767027378,-0.039201512932777405,,
