layer,type,comparison_group,index,score,mean_deviant,mean_factual,ent_deviant,ent_factual
8,neuron_activation,Hallucinations_vs_Factual,224,0.5275298357009888,0.0030119321309030056,-0.042114365845918655,,
8,neuron_activation,Hallucinations_vs_Factual,1761,0.516126811504364,-0.005244422238320112,-0.032924849539995193,,
8,neuron_activation,Hallucinations_vs_Factual,6709,0.5154749155044556,-0.060846198350191116,-0.15358401834964752,,
8,neuron_activation,Hallucinations_vs_Factual,1628,0.5030357837677002,0.027257613837718964,-0.006595716346055269,,
8,neuron_activation,Hallucinations_vs_Factual,49,0.48333418369293213,0.01799066737294197,-0.007926280610263348,,
8,neuron_activation,Hallucinations_vs_Factual,7493,0.47880685329437256,-0.016208337619900703,-0.04203672334551811,,
8,neuron_activation,Hallucinations_vs_Factual,1096,0.47877630591392517,-0.030451735481619835,-0.060487210750579834,,
8,neuron_activation,Hallucinations_vs_Factual,6889,0.47861188650131226,0.02452954277396202,-0.009432193823158741,,
9,neuron_activation,Impossible_vs_Factual,2719,0.7737040519714355,0.028757698833942413,-0.03503778204321861,,
9,neuron_activation,Impossible_vs_Factual,1532,0.7410080432891846,0.047231514006853104,-0.010867437347769737,,
9,neuron_activation,Impossible_vs_Factual,5260,0.7286347150802612,0.03650015592575073,-0.01947183720767498,,
9,neuron_activation,Impossible_vs_Factual,2589,0.6946175694465637,0.02088993228971958,-0.015890294685959816,,
9,neuron_activation,Impossible_vs_Factual,5966,0.68195641040802,0.009092902764678001,-0.03297626972198486,,
9,neuron_activation,Impossible_vs_Factual,2464,0.6435034871101379,0.07230696827173233,0.01896297000348568,,
9,neuron_activation,Impossible_vs_Factual,445,0.6369044780731201,0.05634109675884247,0.01611737534403801,,
9,neuron_activation,Impossible_vs_Factual,330,0.6257123947143555,-0.0067627327516674995,-0.05056896433234215,,
9,neuron_activation,Impossible_vs_Factual,5136,0.6217694282531738,0.005981264170259237,-0.03876790031790733,,
9,neuron_activation,Impossible_vs_Factual,5507,0.6154264211654663,0.046421658247709274,0.012060394510626793,,
9,neuron_activation,Hallucinations_vs_Factual,7672,0.5428382754325867,-0.03191841393709183,-0.068520188331604,,
9,neuron_activation,Hallucinations_vs_Factual,2719,0.5333893299102783,0.006639865227043629,-0.03503778204321861,,
9,neuron_activation,Hallucinations_vs_Factual,5821,0.5170568227767944,0.014358023181557655,-0.019762998446822166,,
9,neuron_activation,Hallucinations_vs_Factual,1371,0.509319543838501,-0.002698455471545458,-0.03523119166493416,,
9,neuron_activation,Hallucinations_vs_Factual,3627,0.5029669404029846,-0.025746388360857964,-0.07540474832057953,,
9,neuron_activation,Hallucinations_vs_Factual,1647,0.49528953433036804,0.0016711998032405972,-0.025892453268170357,,
9,neuron_activation,Hallucinations_vs_Factual,4622,0.4940192699432373,0.023981040343642235,-0.003895232453942299,,
9,neuron_activation,Hallucinations_vs_Factual,884,0.4908068776130676,-0.0123780257999897,-0.1564689576625824,,
9,neuron_activation,Hallucinations_vs_Factual,7346,0.48887720704078674,0.04590354859828949,-0.007067066617310047,,
