bucket,step,layer,relative_depth,LID_spatial,signal_magnitude,feature_entropy,spatial_variance,ratio_self_attn,ratio_cross_attn,ratio_mlp,LID_global
1_Coherent,5,24,0.8571428571428571,22.094188499450684,251.31793212890625,0.14132550358772278,4.31171875,0.5896734595298767,0.00870042652823031,0.40162610709667207,5.176708698272705
1_Coherent,5,25,0.8928571428571429,21.45628604888916,337.1321258544922,0.3544489577412605,5.504296875,0.6464656114578247,0.005401802388951183,0.34813259541988373,4.885394096374512
1_Coherent,5,26,0.9285714285714286,23.354933547973634,340.8621887207031,4.414439681568183e-05,6.514453125,0.36461264789104464,0.0027798378141596913,0.6326075255870819,5.283686637878418
1_Coherent,5,27,0.9642857142857142,23.125679397583006,452.63697814941406,2.2263830001192693e-42,6.31796875,0.04453845135867596,0.0008982153609395027,0.9545633375644684,5.455822944641113
1_Coherent,10,0,0.0,14.606675815582275,40.73919448852539,7.000387048721313,0.2120361328125,0.3775554418563843,0.029474214278161527,0.5929703414440155,3.0657362937927246
1_Coherent,10,1,0.03571428571428571,16.515732192993163,41.374172592163085,7.0147637844085695,0.27470703125,0.4025278061628342,0.045328181236982346,0.5521440148353577,3.11419677734375
1_Coherent,10,2,0.07142857142857142,16.67646541595459,35.592173385620114,7.018434286117554,0.746484375,0.38035896718502044,0.01991943586617708,0.5997215867042541,3.098306179046631
1_Coherent,10,3,0.10714285714285714,16.924748611450195,32.83265151977539,7.022502136230469,0.78310546875,0.4707497447729111,0.02172465454787016,0.5075256019830704,3.376197099685669
1_Coherent,10,4,0.14285714285714285,17.38205795288086,21.708465576171875,7.024662923812866,0.79541015625,0.49504609405994415,0.01632935544475913,0.4886245518922806,3.567763566970825
1_Coherent,10,5,0.17857142857142858,17.481084060668945,25.964272689819335,7.026438426971436,0.7974609375,0.40789332389831545,0.01500691482797265,0.5770997643470764,3.5497562885284424
1_Coherent,10,6,0.21428571428571427,18.724920082092286,19.016541004180908,7.026869440078736,0.831982421875,0.5920286417007447,0.01028931625187397,0.39768203496932986,3.83333158493042
1_Coherent,10,7,0.25,18.948676300048827,23.95285873413086,7.026160144805909,0.836279296875,0.46671552658081056,0.01609910661354661,0.5171853601932526,4.25276517868042
1_Coherent,10,8,0.2857142857142857,19.179658126831054,28.838523864746094,7.024194574356079,0.846923828125,0.49627985060214996,0.014664040226489306,0.48905610740184785,4.719449996948242
1_Coherent,10,9,0.32142857142857145,19.34575653076172,32.65793647766113,7.022015142440796,0.864453125,0.5318662524223328,0.017294628638774158,0.45083911120891573,5.118321895599365
1_Coherent,10,10,0.35714285714285715,19.382976531982422,35.765899658203125,7.015549945831299,0.87822265625,0.48695261478424073,0.02399588543921709,0.48905150294303895,6.299683570861816
1_Coherent,10,11,0.39285714285714285,19.311623191833498,39.59344215393067,7.007634019851684,0.90283203125,0.5440052092075348,0.02046798709779978,0.43552679717540743,6.4746599197387695
1_Coherent,10,12,0.42857142857142855,19.122138023376465,51.97629165649414,6.615160322189331,0.949365234375,0.5753549873828888,0.015476738195866346,0.4091682702302933,7.276213645935059
1_Coherent,10,13,0.4642857142857143,19.46122303009033,51.23405303955078,5.757052052021026,1.031884765625,0.5751348495483398,0.016552596539258956,0.40831255316734316,6.9837517738342285
1_Coherent,10,14,0.5,19.2916109085083,54.88860168457031,4.9330308675765995,1.1015625,0.5781841218471527,0.019214675575494767,0.40260120332241056,7.241458892822266
1_Coherent,10,15,0.5357142857142857,18.734531021118165,69.10128555297851,3.2206055343151094,1.1919921875,0.6096161603927612,0.010664058988913894,0.37971978187561034,7.0374603271484375
1_Coherent,10,16,0.5714285714285714,18.899287223815918,63.19702644348145,2.847684395313263,1.44931640625,0.6363109529018403,0.011364776035770774,0.35232427418231965,6.9111127853393555
1_Coherent,10,17,0.6071428571428571,18.9524938583374,59.30243835449219,2.840493419766426,1.49326171875,0.5074269533157348,0.010526124201714993,0.4820469319820404,6.7437591552734375
1_Coherent,10,18,0.6428571428571429,19.030714797973634,102.83890762329102,1.369402178376913,1.5431640625,0.6429363131523133,0.006693386984989047,0.35037030577659606,6.1598920822143555
1_Coherent,10,19,0.6785714285714286,20.214055061340332,99.73310852050781,1.432531550526619,1.75078125,0.6179070830345154,0.008902783505618572,0.37319013476371765,5.820262432098389
1_Coherent,10,20,0.7142857142857143,20.94036407470703,103.25929260253906,1.343928749114275,2.055078125,0.5745462596416473,0.007146541820839047,0.4183072060346603,5.890019416809082
1_Coherent,10,21,0.75,20.80042133331299,126.90925064086915,2.2838842689991,2.09306640625,0.4951036274433136,0.007324558729305863,0.49757181107997894,5.956324100494385
1_Coherent,10,22,0.7857142857142857,20.912666893005373,182.66978149414064,3.061747122555971,2.45751953125,0.6394501507282258,0.005898679420351982,0.3546511739492416,6.152326583862305
1_Coherent,10,23,0.8214285714285714,22.833064460754393,216.86565551757812,1.8326581776142121,3.4525390625,0.670124751329422,0.0073255344294011595,0.32254972159862516,5.402554035186768
1_Coherent,10,24,0.8571428571428571,24.092466735839842,220.2983413696289,1.288953097909689,4.7958984375,0.6182016015052796,0.007458732416853309,0.3743396610021591,5.911290645599365
1_Coherent,10,25,0.8928571428571429,23.487643814086915,295.1391143798828,0.03293899667041842,6.297265625,0.6706730663776398,0.004840109404176474,0.3244868218898773,5.440523147583008
1_Coherent,10,26,0.9285714285714286,25.627579498291016,305.7552215576172,5.264485437237454e-05,7.912109375,0.4160715341567993,0.002681578462943435,0.5812468826770782,5.842158317565918
1_Coherent,10,27,0.9642857142857142,25.655926322937013,397.5185485839844,3.738768740096347e-32,7.671484375,0.05929358042776585,0.0010126492124982178,0.9396937668323517,5.476115703582764
1_Coherent,15,0,0.0,12.4875319480896,42.05743598937988,6.991264820098877,0.18773193359375,0.40766639411449435,0.028422276116907598,0.5639113306999206,2.8674557209014893
1_Coherent,15,1,0.03571428571428571,14.657562446594238,44.865033340454104,7.004432249069214,0.23193359375,0.4795709252357483,0.045009690895676614,0.47541938424110414,2.9794976711273193
1_Coherent,15,2,0.07142857142857142,16.91127300262451,35.93311614990235,6.997637224197388,0.510986328125,0.35603803396224976,0.02251030523329973,0.6214516580104827,2.8581550121307373
1_Coherent,15,3,0.10714285714285714,17.118050384521485,34.151253890991214,6.999530601501465,0.539501953125,0.5248191177845001,0.021632471680641176,0.4535484164953232,3.041599988937378
1_Coherent,15,4,0.14285714285714285,17.664076042175292,24.518056678771973,7.000339508056641,0.545068359375,0.49772495627403257,0.015119049418717622,0.48715598583221437,3.119802951812744
1_Coherent,15,5,0.17857142857142858,17.772170639038087,30.52138748168945,7.004086685180664,0.545654296875,0.4281578004360199,0.012734541296958923,0.5591076493263245,3.2482433319091797
1_Coherent,15,6,0.21428571428571427,19.507105827331543,21.995586967468263,7.003638172149659,0.587548828125,0.5796229541301727,0.00911624450236559,0.41126079559326173,3.4696459770202637
1_Coherent,15,7,0.25,19.92608470916748,26.710140037536622,7.003003311157227,0.591357421875,0.5020998865365982,0.011195206642150879,0.48670490384101867,3.3556506633758545
1_Coherent,15,8,0.2857142857142857,20.345676994323732,30.95554141998291,7.000772523880005,0.605078125,0.5283003568649292,0.011412861198186875,0.46028678119182587,3.5379576683044434
1_Coherent,15,9,0.32142857142857145,20.655438041687013,33.01370258331299,6.999690246582031,0.630322265625,0.5571911990642547,0.012989947851747275,0.42981885075569154,4.011521816253662
1_Coherent,15,10,0.35714285714285715,20.498670768737792,35.61236000061035,6.994882726669312,0.645751953125,0.5008257061243058,0.019112006388604642,0.4800622880458832,4.641787052154541
1_Coherent,15,11,0.39285714285714285,20.270195960998535,39.07178382873535,6.983410835266113,0.67216796875,0.572541332244873,0.015201160125434399,0.4122575134038925,5.002040386199951
1_Coherent,15,12,0.42857142857142855,19.979627990722655,48.519169616699216,6.389601325988769,0.722265625,0.5914675176143647,0.011864626221358776,0.3966678410768509,5.631099700927734
1_Coherent,15,13,0.4642857142857143,20.559871482849122,47.5710506439209,5.694697105884552,0.812109375,0.5898564100265503,0.011908396426588298,0.39823518991470336,5.596793174743652
1_Coherent,15,14,0.5,20.321431732177736,51.540392303466795,5.060946041345597,0.88330078125,0.5947495222091674,0.013079360546544194,0.392171123623848,6.332718372344971
1_Coherent,15,15,0.5357142857142857,19.004697418212892,66.44593963623046,4.076288366317749,0.977734375,0.6232258915901184,0.008248295355588197,0.3685258120298386,7.0082879066467285
1_Coherent,15,16,0.5714285714285714,19.253528213500978,61.315365600585935,3.7551581859588623,1.26142578125,0.6440931856632233,0.008704333519563078,0.3472024768590927,6.275402545928955
1_Coherent,15,17,0.6071428571428571,19.3756383895874,57.32703323364258,4.326222348213196,1.32646484375,0.5124910593032836,0.008198018185794353,0.4793109208345413,5.722878456115723
1_Coherent,15,18,0.6428571428571429,19.521637153625488,98.15603866577149,3.809829330444336,1.387109375,0.6327032148838043,0.005572543200105429,0.3617242336273193,5.788625717163086
