model,layer,relative_depth,bucket,attn_entropy,attn_sink,res_proj_Impossible,attn_align_Impossible,mlp_align_Impossible,res_proj_Hallucination,attn_align_Hallucination,mlp_align_Hallucination,res_norm,logit_entropy,logit_conf
mistralv1-7B,26,0.8125,Factual,1.020876953125,0.2566015625,-24.528080078125,-0.206723876953125,-0.02871978759765625,-31.02221875,-0.2060001220703125,-0.03444427490234375,51.7335,9.467625,0.05144778823852539
mistralv1-7B,26,0.8125,Hallucinations,0.91065625,0.17524365234375,-16.557181030273437,-0.05106671142578125,0.01385986328125,-21.996998046875,-0.04809051513671875,0.0016693115234375,44.762,9.6905,0.040291593551635745
mistralv1-7B,26,0.8125,Impossible,0.815810546875,0.1743291015625,-17.14944140625,-0.014573974609375,0.044512939453125,-24.497046875,-0.08008770751953125,0.021387939453125,47.432,9.599125,0.046458049774169924
mistralv1-7B,27,0.84375,Factual,1.12104296875,0.2387578125,-24.92533203125,-0.2117862548828125,-0.03117724609375,-30.86215625,-0.2153751220703125,-0.04347760009765625,53.252,,
mistralv1-7B,27,0.84375,Hallucinations,0.99952734375,0.16666552734375,-16.590712890625,-0.053591064453125,0.03429443359375,-21.4807958984375,-0.0515511474609375,0.028688232421875,46.242,,
mistralv1-7B,27,0.84375,Impossible,0.90769921875,0.1700947265625,-17.0739375,-0.01715374755859375,0.06419677734375,-23.8979765625,-0.08503271484375,0.04785498046875,48.898,,
mistralv1-7B,28,0.875,Factual,1.129515625,0.21642578125,-24.88761328125,-0.2313336181640625,0.03666015625,-30.281640625,-0.24730859375,0.04988818359375,54.961,9.471,0.05013171195983887
mistralv1-7B,28,0.875,Hallucinations,1.035810546875,0.14827880859375,-16.181140625,-0.06942886352539063,0.098063720703125,-20.4915546875,-0.07615374755859375,0.1259990234375,47.997,9.6925,0.03943971824645996
mistralv1-7B,28,0.875,Impossible,0.96967578125,0.1472666015625,-16.493921875,-0.0309541015625,0.12676708984375,-22.93237109375,-0.1117430419921875,0.13188232421875,50.743,9.6025,0.045905838012695314
mistralv1-7B,29,0.90625,Factual,1.080873046875,0.2190078125,-24.100953125,-0.22938409423828124,0.0272901611328125,-30.3503203125,-0.256043701171875,0.004201171875,57.821,,
mistralv1-7B,29,0.90625,Hallucinations,1.014177734375,0.15143115234375,-15.009220703125,-0.06324798583984376,0.09347021484375,-19.83996875,-0.07358868408203124,0.0888388671875,51.118,,
mistralv1-7B,29,0.90625,Impossible,0.9474921875,0.1481416015625,-15.020125,-0.02059228515625,0.112962890625,-22.4971484375,-0.11126708984375,0.073672119140625,54.402,,
mistralv1-7B,30,0.9375,Factual,1.1468046875,0.228890625,-7.50733203125,-0.214638671875,0.00828125,-13.6395859375,-0.285654052734375,-0.0038817138671875,44.748,9.705,0.029965831756591798
mistralv1-7B,30,0.9375,Hallucinations,1.051513671875,0.15756005859375,-1.31641162109375,-0.021764892578125,0.0538087158203125,-5.4673896484375,-0.043475830078125,0.070455078125,43.176,9.86025,0.02451433563232422
mistralv1-7B,30,0.9375,Impossible,0.97057421875,0.1564931640625,0.359578125,0.029368408203125,0.10252978515625,-7.6874921875,-0.099955322265625,0.07384521484375,45.789,9.78025,0.029648860931396483
mistralv1-7B,31,0.96875,Factual,1.28748828125,0.18993359375,-73.736,-0.2503701171875,-0.040336669921875,-132.477,-0.34248828125,-0.12726806640625,367.296,0.8889000069499016,0.8265625
mistralv1-7B,31,0.96875,Hallucinations,1.196328125,0.12678271484375,-7.340125,-0.059116455078125,0.0070693359375,-38.522375,-0.11059765625,-0.026140625,378.608,3.0301875,0.486005859375
mistralv1-7B,31,0.96875,Impossible,1.1322265625,0.1220673828125,20.33,-0.0105599365234375,0.0409658203125,-66.067,-0.17037548828125,-0.0651796875,382.304,2.602,0.52349609375
