model,layer,relative_depth,boundary_type,evaluated_on,boundary_norm,boundary_stability,boundary_entropy,boundary_max_prob,fisher_info,hessian_curvature,jac_amplification,grad_blockage,grad_alignment,vocab_alignment,betti_0,betti_1
qwen3-32B,8,0.125,Hallucination,Hallucination,5.588902093343081,0.9114050625390596,11.9375,7.241964340209961e-06,0.7290724384510477,0.0023002683062871227,1.34814453125,-0.001549276443256531,0.0019184174889232963,0.158203125,1,0
qwen3-32B,8,0.125,Hallucination,Factual,5.588902093343081,0.9114050625390596,11.9375,7.241964340209961e-06,0.44097663194015346,0.0010281335457669705,1.3251953125,-0.007330979089601897,0.005021456556278281,0.158203125,1,0
qwen3-32B,9,0.140625,Impossible,Impossible,5.362391788438768,0.9139068583644709,11.9375,7.152557373046875e-06,1.642826829281952,-0.006290747262994199,1.27783203125,0.0013957708506495692,0.004369785587186925,0.1376953125,1,0
qwen3-32B,9,0.140625,Impossible,Factual,5.362391788438768,0.9139068583644709,11.9375,7.152557373046875e-06,0.4534876076349653,0.0017000304736847608,1.29150390625,-0.00997318877489306,0.0028651829052250832,0.1376953125,1,0
qwen3-32B,9,0.140625,Hallucination,Hallucination,6.240837199195309,0.9040087614979135,11.9375,7.3015689849853516e-06,1.4322292735172373,-0.00019884095026573333,1.30322265625,-0.0008257927402155474,0.0023107493107090704,0.158203125,1,0
qwen3-32B,9,0.140625,Hallucination,Factual,6.240837199195309,0.9040087614979135,11.9375,7.3015689849853516e-06,0.5855898582985637,0.0024717945207656787,1.31494140625,-0.009793547942535952,0.0038288841824396513,0.158203125,1,0
qwen3-32B,10,0.15625,Impossible,Impossible,6.606447322178295,0.8278701900607859,11.9375,7.212162017822266e-06,1.5868009171528263,-0.0021054991911771148,1.25341796875,-0.0008133092487696558,0.005402251204941422,0.146484375,1,0
qwen3-32B,10,0.15625,Impossible,Factual,6.606447322178295,0.8278701900607859,11.9375,7.212162017822266e-06,0.6108719949990307,0.0006772894317004364,1.3251953125,-0.01180062633648049,0.0006296365500020329,0.146484375,1,0
qwen3-32B,10,0.15625,Hallucination,Hallucination,7.403835194638353,0.8413924051884454,11.9375,7.241964340209961e-06,0.8118753486222888,-0.003997412888634295,1.28515625,-0.0012090961245121434,0.0022198187216417864,0.15234375,1,0
qwen3-32B,10,0.15625,Hallucination,Factual,7.403835194638353,0.8413924051884454,11.9375,7.241964340209961e-06,0.5290420031501328,0.0010715459417754765,1.34912109375,-0.003006036626175046,0.0013481370406225324,0.15234375,1,0
qwen3-32B,11,0.171875,Impossible,Impossible,8.961923887159971,0.7675185379890367,11.9375,7.18235969543457e-06,2.3735854022425085,-0.003482362980447934,1.3125,-0.00037423249159473926,0.007158463675295934,0.146484375,1,0
qwen3-32B,11,0.171875,Impossible,Factual,8.961923887159971,0.7675185379890367,11.9375,7.18235969543457e-06,0.5185248367437307,0.0007672813955111814,1.443359375,-0.005696700871339999,0.003955258900532499,0.146484375,1,0
qwen3-32B,11,0.171875,Hallucination,Hallucination,9.29603007748656,0.8038530848720836,11.9375,7.361173629760742e-06,2.012567212040058,-0.001861976083703708,1.33349609375,-0.002430410386295989,0.0044964689877815545,0.146484375,1,0
qwen3-32B,11,0.171875,Hallucination,Factual,9.29603007748656,0.8038530848720836,11.9375,7.361173629760742e-06,0.34128220685714866,0.0015041661032755256,1.49169921875,-0.00046624769311165437,0.0013855241923010908,0.146484375,1,0
qwen3-32B,12,0.1875,Impossible,Impossible,11.541182027016244,0.7824004769187795,11.9375,7.271766662597656e-06,1.9334164209214657,-0.0026839482146833226,1.27587890625,-0.002122411984601058,0.005810911447042599,0.1435546875,1,0
qwen3-32B,12,0.1875,Impossible,Factual,11.541182027016244,0.7824004769187795,11.9375,7.271766662597656e-06,0.5044190520726555,0.000887711994287601,1.3984375,-0.005811579714645632,0.0017129947154899128,0.1435546875,1,0
qwen3-32B,12,0.1875,Hallucination,Hallucination,11.115785751833283,0.8175020270493929,11.9375,7.271766662597656e-06,2.7003641511330727,-0.0021553668798187727,1.28271484375,-0.005158102896530181,0.004720199802250136,0.1337890625,1,0
qwen3-32B,12,0.1875,Hallucination,Factual,11.115785751833283,0.8175020270493929,11.9375,7.271766662597656e-06,0.4531521038233418,0.001488459072236399,1.416015625,-0.002644357409735676,-0.0020566651000990532,0.1337890625,1,0
qwen3-32B,13,0.203125,Impossible,Impossible,16.87728459244462,0.7244626366091775,11.9375,7.18235969543457e-06,1.3200174666068858,-0.0013923235099362954,1.44287109375,-0.00265084215789102,0.00590597563132178,0.1240234375,1,0
qwen3-32B,13,0.203125,Impossible,Factual,16.87728459244462,0.7244626366091775,11.9375,7.18235969543457e-06,0.41444634382194034,0.0003098233112039544,1.53173828125,-0.00601593774263165,-0.007255359443661291,0.1240234375,1,0
qwen3-32B,13,0.203125,Hallucination,Hallucination,14.188629646040214,0.7691244786693028,11.9375,7.18235969543457e-06,0.5681508909877584,-0.003602955211249638,1.3408203125,-0.0005393591127358377,0.002976289702928625,0.134765625,1,0
