layer,type,comparison_group,index,score,mean_deviant,mean_factual,ent_deviant,ent_factual
5,neuron_activation,Impossible_vs_Factual,579,0.5737885236740112,0.0631849467754364,0.01869674026966095,,
5,neuron_activation,Impossible_vs_Factual,311,0.569195568561554,0.04733669385313988,0.01635800115764141,,
5,neuron_activation,Impossible_vs_Factual,1179,0.5637917518615723,0.027105797082185745,-0.004579966887831688,,
5,neuron_activation,Impossible_vs_Factual,2240,0.5504155158996582,0.031201638281345367,0.01344440970569849,,
5,neuron_activation,Impossible_vs_Factual,785,0.5447908639907837,-0.0032336972653865814,-0.007752639707177877,,
5,neuron_activation,Hallucinations_vs_Factual,173,0.6548027396202087,0.04084217920899391,0.012639951892197132,,
5,neuron_activation,Hallucinations_vs_Factual,7187,0.6505060195922852,0.005206965375691652,-0.012034029699862003,,
5,neuron_activation,Hallucinations_vs_Factual,1700,0.6499303579330444,0.009355572052299976,-0.030304312705993652,,
5,neuron_activation,Hallucinations_vs_Factual,1930,0.6188252568244934,-0.01353937666863203,-0.05614166706800461,,
5,neuron_activation,Hallucinations_vs_Factual,7771,0.6184826493263245,-0.019360963255167007,-0.058723945170640945,,
5,neuron_activation,Hallucinations_vs_Factual,1303,0.6014162302017212,0.0025941033381968737,-0.014293341897428036,,
5,neuron_activation,Hallucinations_vs_Factual,5755,0.597331702709198,-0.007013482041656971,-0.01108487043529749,,
5,neuron_activation,Hallucinations_vs_Factual,9928,0.5933013558387756,-0.0017990232445299625,-0.006724642589688301,,
5,neuron_activation,Hallucinations_vs_Factual,5592,0.5874086618423462,-0.026624249294400215,-0.05266892910003662,,
5,neuron_activation,Hallucinations_vs_Factual,5387,0.5862933397293091,-0.0004032975994050503,-0.019344408065080643,,
6,neuron_activation,Impossible_vs_Factual,9618,0.5802097916603088,-0.00636993208900094,-0.03733740374445915,,
6,neuron_activation,Impossible_vs_Factual,7730,0.553809404373169,-0.01228127721697092,-0.037077855318784714,,
6,neuron_activation,Impossible_vs_Factual,9441,0.5527492165565491,-0.005886940751224756,-0.024326710030436516,,
6,neuron_activation,Impossible_vs_Factual,11532,0.5498834252357483,0.0027216675225645304,-0.053164172917604446,,
6,neuron_activation,Impossible_vs_Factual,9638,0.5443071126937866,0.05184900760650635,0.022890960797667503,,
6,neuron_activation,Impossible_vs_Factual,12052,0.5417646765708923,0.019952403381466866,-0.007953858934342861,,
6,neuron_activation,Impossible_vs_Factual,10342,0.5395988821983337,-0.017648544162511826,-0.05284469574689865,,
6,neuron_activation,Impossible_vs_Factual,7283,0.5372645854949951,0.061234623193740845,0.008908621035516262,,
6,neuron_activation,Impossible_vs_Factual,11114,0.5342144966125488,0.04858878254890442,0.01088037621229887,,
6,neuron_activation,Impossible_vs_Factual,10068,0.5335019826889038,-0.005480545572936535,-0.01989566534757614,,
6,neuron_activation,Hallucinations_vs_Factual,11377,0.6590042114257812,0.02692212164402008,0.006915508769452572,,
6,neuron_activation,Hallucinations_vs_Factual,5767,0.6416015028953552,0.03678520768880844,0.008383745327591896,,
6,neuron_activation,Hallucinations_vs_Factual,1896,0.6336132884025574,0.0035144451539963484,-0.01865016482770443,,
6,neuron_activation,Hallucinations_vs_Factual,3586,0.6082570552825928,0.01586807146668434,-0.005706416442990303,,
6,neuron_activation,Hallucinations_vs_Factual,6468,0.5982137322425842,-0.01435514260083437,-0.04912354052066803,,
6,neuron_activation,Hallucinations_vs_Factual,6958,0.5976302623748779,-0.011535101570189,-0.04057237133383751,,
6,neuron_activation,Hallucinations_vs_Factual,8449,0.5940152406692505,-0.03835032135248184,-0.07836565375328064,,
6,neuron_activation,Hallucinations_vs_Factual,11114,0.593131959438324,0.053714387118816376,0.01088037621229887,,
6,neuron_activation,Hallucinations_vs_Factual,12222,0.587102472782135,-0.03373217582702637,-0.06355363130569458,,
6,neuron_activation,Hallucinations_vs_Factual,4378,0.5843045711517334,-0.007986982353031635,-0.03218667209148407,,
7,neuron_activation,Impossible_vs_Factual,8726,0.5529540181159973,0.01266762986779213,-0.00834669265896082,,
7,neuron_activation,Impossible_vs_Factual,8345,0.5513453483581543,-0.06143581122159958,-0.12859004735946655,,
7,neuron_activation,Impossible_vs_Factual,5296,0.5413747429847717,-0.045363880693912506,-0.1048959493637085,,
7,neuron_activation,Impossible_vs_Factual,9552,0.5353740453720093,0.0688389465212822,-0.03019324503839016,,
7,neuron_activation,Impossible_vs_Factual,4759,0.5318191647529602,-0.054838813841342926,-0.10851842910051346,,
7,neuron_activation,Impossible_vs_Factual,8550,0.5305567383766174,0.045966167002916336,0.01617489382624626,,
7,neuron_activation,Impossible_vs_Factual,753,0.5291110873222351,-0.039380159229040146,-0.08107290416955948,,
7,neuron_activation,Impossible_vs_Factual,8257,0.5271918177604675,0.01728062331676483,-0.02069527469575405,,
7,neuron_activation,Impossible_vs_Factual,10884,0.5244970321655273,-0.004170349333435297,-0.06507231295108795,,
7,neuron_activation,Impossible_vs_Factual,8467,0.5214391946792603,-0.08600994944572449,-0.1746899038553238,,
7,neuron_activation,Hallucinations_vs_Factual,5675,0.7103067636489868,-0.026995215564966202,-0.10130147635936737,,
7,neuron_activation,Hallucinations_vs_Factual,4759,0.692886233329773,-0.04434601962566376,-0.10851842910051346,,
7,neuron_activation,Hallucinations_vs_Factual,10884,0.6474287509918213,0.004166045226156712,-0.06507231295108795,,
7,neuron_activation,Hallucinations_vs_Factual,3030,0.6326737403869629,-0.02074209414422512,-0.053597163408994675,,
7,neuron_activation,Hallucinations_vs_Factual,753,0.6280477046966553,-0.03268113732337952,-0.08107290416955948,,
7,neuron_activation,Hallucinations_vs_Factual,9165,0.6275584697723389,-0.10329835116863251,-0.16433373093605042,,
7,neuron_activation,Hallucinations_vs_Factual,524,0.6227797269821167,-0.011547970585525036,-0.049842219799757004,,
7,neuron_activation,Hallucinations_vs_Factual,9303,0.6102891564369202,0.07081004977226257,-0.06676390767097473,,
7,neuron_activation,Hallucinations_vs_Factual,1629,0.6014835834503174,-0.003411779412999749,-0.03810394927859306,,
7,neuron_activation,Hallucinations_vs_Factual,8628,0.5992060899734497,-0.016948584467172623,-0.056261491030454636,,
8,neuron_activation,Impossible_vs_Factual,9611,0.6625633239746094,-0.03317081555724144,-0.10187681764364243,,
8,neuron_activation,Impossible_vs_Factual,4057,0.6121111512184143,-0.03476289287209511,-0.1124061644077301,,
8,neuron_activation,Impossible_vs_Factual,908,0.6114190816879272,0.06825979053974152,-0.06669524312019348,,
8,neuron_activation,Impossible_vs_Factual,1258,0.6075478792190552,0.02079763263463974,-0.008200242184102535,,
8,neuron_activation,Impossible_vs_Factual,131,0.596724271774292,-0.022295590490102768,-0.06152302771806717,,
8,neuron_activation,Impossible_vs_Factual,11794,0.572180986404419,-0.03562326356768608,-0.12971988320350647,,
8,neuron_activation,Impossible_vs_Factual,9467,0.5695881247520447,0.041788313537836075,-0.0021050588693469763,,
